,0,1,2
0,AD9_2,0.5,0.7001838684082031
1,AD9_2,2.0,0.7332532405853271
2,AD9_2,3.0,0.9327654838562012
3,AD9_2,4.0,1.0542371273040771
4,AD9_2,5.0,1.6191868782043457
5,AD9_2,6.0,2.1592965126037598
6,AD9_2,7.0,2.9832727909088135
7,AD9_2,8.0,3.7377724647521973
